shooto_fighter_id,name_kanji,name_romaji,gym,weight_class_label,last_result_date,source_url,url_contains_romaji,slug_candidate_from_romaji_TABLE_TEXT_NOT_URL,mnews_fighters_ts_match_via_findFighterSlugByName,is_required_60_missing,is_required_19_listed
626,別所 竜也,Tatsuya Bessho,アンドレイオス,バンタム級 [ -61.2 Kg ]B,2019-09-22,https://www.shooto-mma.com/fighters/?id=626,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",tatsuya-bessho,,,
882,別府 セブン,Seven Beppu,総合格闘技道場コブラ会,ライト級 [ -70.3 Kg ]B,2011-04-03,https://www.shooto-mma.com/fighters/?id=882,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",seven-beppu,,,
1637,ホ ジュギョン,HEO KYUNG,TEAM J,女子B,2026-01-18,https://www.shooto-mma.com/fighters/?id=1637,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",heo-kyung,,,
1042,ほしの ゆたか,Yutaka Hoshino,和術慧舟會HEARTS,フェザー級 [ -65.8 Kg ]B,2019-03-24,https://www.shooto-mma.com/fighters/?id=1042,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yutaka-hoshino,,,
363,星野 大介,Daisuke Hoshino,総合格闘技津田沼道場,ライト級 [ -70.3 Kg ]B,2018-11-17,https://www.shooto-mma.com/fighters/?id=363,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",daisuke-hoshino,,,
1319,宝珠山 桃花,MOMOKA HOSHUYAMA,赤崎道場A-SPIRIT,女子ストロー級B,2026-05-17,https://www.shooto-mma.com/fighters/?id=1319,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",momoka-hoshuyama,,YES,
526,細井 鷹飛呂,Takahiro Hosoi,,バンタム級 [ -61.2 Kg ]B,2013-06-08,https://www.shooto-mma.com/fighters/?id=526,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",takahiro-hosoi,,,
522,細谷 健二,Kenji Hosoya,和術慧舟會東京本部,フライ級 [ -56.7 Kg ]B,2009-09-20,https://www.shooto-mma.com/fighters/?id=522,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kenji-hosoya,,,
1612,堀内 佑馬,YUMA HORIUCHI,タンタンファイトクラブ／チーム・オオヤマ,バンタム級 [ -61.2 Kg ]B,2025-05-18,https://www.shooto-mma.com/fighters/?id=1612,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuma-horiuchi,,,
153,堀川 55 滉介,KOSUKE HORIKAWA,TEAM一領具足,フライ級 [ -56.7 Kg ]B,2024-09-08,https://www.shooto-mma.com/fighters/?id=153,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kosuke-horikawa,,,
154,堀川 裕太,Yuta Horikawa,9's MMA,フライ級 [ -56.7 Kg ]B,2014-11-09,https://www.shooto-mma.com/fighters/?id=154,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuta-horikawa,,,
1697,ホワーン ユエロァ,HUANGYUELE,,フェザー級 [ -65.8 Kg ]B,,https://www.shooto-mma.com/fighters/?id=1697,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",huangyuele,,,
1138,本郷 竣士,Shunji Hongou,心技館,キッズ・ジュニア修斗B,2018-03-25,https://www.shooto-mma.com/fighters/?id=1138,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",shunji-hongou,,,
1365,本多 弥彦 直樹,NAOKI HONDA,SAI-GYM,アマチュア修斗B,2025-08-31,https://www.shooto-mma.com/fighters/?id=1365,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",naoki-honda,,,
518,本間 祐輔,Yusuke Honma,パラエストラ札幌,フライ級 [ -56.7 Kg ]B,2010-12-18,https://www.shooto-mma.com/fighters/?id=518,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yusuke-honma,,,
1944,ホーキ コンセイソン,,Revira Black Team,フライ級 [ -56.7 Kg ]B,,https://www.shooto-mma.com/fighters/?id=1944,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
579,MIKE,MIKE,AACC,ライト級 [ -70.3 Kg ]B,2011-04-29,https://www.shooto-mma.com/fighters/?id=579,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",mike,,,
511,マイク ハヤカワ,Mike Hayakawa,シューティングジム大阪,バンタム級 [ -61.2 Kg ]B,2010-02-21,https://www.shooto-mma.com/fighters/?id=511,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",mike-hayakawa,,,
37,マイコン ヴィリアン,Maicon William,ノックアウチ・ファイト,フライ級 [ -56.7 Kg ]B,2008-11-29,https://www.shooto-mma.com/fighters/?id=37,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",maicon-william,,,
1101,前川 大輔,Daisuke Maekawa,総合格闘技道場コブラ会,バンタム級 [ -61.2 Kg ]B,2023-12-17,https://www.shooto-mma.com/fighters/?id=1101,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",daisuke-maekawa,,,
308,前口 緑一色,Ryuiso Maeguchi,NASCER DO SOL,フェザー級 [ -65.8 Kg ]B,2016-11-13,https://www.shooto-mma.com/fighters/?id=308,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ryuiso-maeguchi,,,
1573,前澤 智,TOMO MAESAWA,リバーサルジム東京スタンドアウト,グラップリングB,2026-05-17,https://www.shooto-mma.com/fighters/?id=1573,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",tomo-maesawa,,,
1544,前田 壮吉,SOKICHI MAEDA,リバーサルジム横浜グランドスラム,フライ級 [ -56.7 Kg ]B,2024-03-02,https://www.shooto-mma.com/fighters/?id=1544,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",sokichi-maeda,,,
884,前田 健太郎,Kentaro Maeda,,ウェルター級 [ -77.1 Kg ]B,2005-02-06,https://www.shooto-mma.com/fighters/?id=884,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kentaro-maeda,,,
231,前田 貴史,Takashi Maeda,修斗GYM東京,バンタム級 [ -61.2 Kg ]B,2015-11-01,https://www.shooto-mma.com/fighters/?id=231,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",takashi-maeda,,,
79,前山 哲兵,Teppei Maeyama,AACC,ストロー級 [ -52.2 Kg ]B,2016-03-21,https://www.shooto-mma.com/fighters/?id=79,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",teppei-maeyama,,,
80,牧ヶ谷 篤,Atsushi Makigaya,和術慧舟會群馬支部,ストロー級 [ -52.2 Kg ]B,2025-05-18,https://www.shooto-mma.com/fighters/?id=80,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",atsushi-makigaya,,,
81,蒔田 Gandhi 伸吾,Shingo Makita,TKエスペランサ,ストロー級 [ -52.2 Kg ]B,2026-12-31,https://www.shooto-mma.com/fighters/?id=81,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",shingo-makita,,,
1945,マコア クーパー,,Tribe Of Judah,ウェルター級 [ -77.1 Kg ]B,2026-04-19,https://www.shooto-mma.com/fighters/?id=1945,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
569,マサト,Masato,フリー,フライ級 [ -56.7 Kg ]B,,https://www.shooto-mma.com/fighters/?id=569,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",masato,,,
309,摩嶋 一整,Kazumasa Mashima,毛利道場,フェザー級 [ -65.8 Kg ]B,2018-07-01,https://www.shooto-mma.com/fighters/?id=309,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kazumasa-mashima,majima-kazumasa,,
1889,摩嶋 晶,AKIRA MAJIMA,毛利道場,女子フライ級B,2025-12-07,https://www.shooto-mma.com/fighters/?id=1889,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",akira-majima,,,
1551,増田 比呂斗,HIROTO MASUDA,マスタージャパン東京,ストロー級 [ -52.2 Kg ]B,2023-04-09,https://www.shooto-mma.com/fighters/?id=1551,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hiroto-masuda,,,
408,増田 嘉晃,Yashiaki Masuda,パラエストラ大阪,ウェルター級 [ -77.1 Kg ]B,2010-10-24,https://www.shooto-mma.com/fighters/?id=408,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yashiaki-masuda,,,
155,増田 恭介,Kyosuke Masuda,総合格闘技ゴンズジム,フライ級 [ -56.7 Kg ]B,2018-09-30,https://www.shooto-mma.com/fighters/?id=155,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kyosuke-masuda,,,
458,増田 BULL 徹平,Teppei Masuda,,ストロー級 [ -52.2 Kg ]B,2010-12-26,https://www.shooto-mma.com/fighters/?id=458,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",teppei-masuda,,,
1126,マックス レアリ,Max,Versus Performance,バンタム級 [ -61.2 Kg ]B,2018-02-24,https://www.shooto-mma.com/fighters/?id=1126,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",max,,,
1460,松井 大樹,DAIKI MATSUI,MEIBUKAI,新空手道連盟B,2022-07-03,https://www.shooto-mma.com/fighters/?id=1460,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",daiki-matsui,,,
1209,松尾 晃弥,KOUYA MATSUO,BURST,キッズ・ジュニア修斗B,2023-04-16,https://www.shooto-mma.com/fighters/?id=1209,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kouya-matsuo,,,
1714,松岡 拓,TAKU MATSUOKA,OOTA DOJO,フェザー級 [ -65.8 Kg ]B,2024-10-20,https://www.shooto-mma.com/fighters/?id=1714,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",taku-matsuoka,,,
1674,松川 瑛大,EITA MATSUKAWA,HAGANE GYM,キッズ・ジュニア修斗B,2024-03-23,https://www.shooto-mma.com/fighters/?id=1674,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",eita-matsukawa,,,
431,松木 睦,Atsushi Matsuki,ノースキングスジム,ミドル級 [ -83.9 Kg ]B,,https://www.shooto-mma.com/fighters/?id=431,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",atsushi-matsuki,,,
684,松下 直揮,Naoki Matsushita,,ライト級 [ -70.3 Kg ]B,2003-09-21,https://www.shooto-mma.com/fighters/?id=684,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",naoki-matsushita,,,
232,松下 祐介,Yusuke Matsushita,パラエストラTB,バンタム級 [ -61.2 Kg ]B,2026-07-20,https://www.shooto-mma.com/fighters/?id=232,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yusuke-matsushita,,,
364,松嶋 こよみ,Koyomi Matsushima,AACC,ライト級 [ -70.3 Kg ]B,2015-12-20,https://www.shooto-mma.com/fighters/?id=364,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",koyomi-matsushima,matsushima-koyomi,,
1469,松根 浩人,HIROTO MATSUNE,THE BLACKBELT JAPAN,キッズ・ジュニア修斗B,2025-04-20,https://www.shooto-mma.com/fighters/?id=1469,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hiroto-matsune,,,
156,松藤 裕晴,Hiroharu Matsufuji,和術慧舟會船橋道場,フライ級 [ -56.7 Kg ]B,2013-02-16,https://www.shooto-mma.com/fighters/?id=156,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hiroharu-matsufuji,,,
1468,松村 祐紀,YUTO MATSUMURA,BURST,キッズ・ジュニア修斗B,2022-07-03,https://www.shooto-mma.com/fighters/?id=1468,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuto-matsumura,,,
771,松本 光央,Mitsuo Matsumoto,,ライト級 [ -70.3 Kg ]B,2002-03-13,https://www.shooto-mma.com/fighters/?id=771,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",mitsuo-matsumoto,,,
599,松本 大輔,Daisuke Matsumoto,PUREBRED京都,フェザー級 [ -65.8 Kg ]B,2008-10-05,https://www.shooto-mma.com/fighters/?id=599,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",daisuke-matsumoto,,,
1462,松山 和弘,KAZUHIRO MATSUYAMA,ReBORN経堂,新空手道連盟B,2022-07-03,https://www.shooto-mma.com/fighters/?id=1462,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kazuhiro-matsuyama,,,
82,馬渕 剣山,Kenzan Mabuchi,MMA Zジム,ストロー級 [ -52.2 Kg ]B,2015-04-12,https://www.shooto-mma.com/fighters/?id=82,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kenzan-mabuchi,,,
703,間宮 晃仁,Akihito Mamiya,MARS GYM,ライト級 [ -70.3 Kg ]B,2016-12-18,https://www.shooto-mma.com/fighters/?id=703,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",akihito-mamiya,,,
1488,マル ザ ヘンペーソク,,MIBURO,フライ級 [ -56.7 Kg ]B,2023-04-23,https://www.shooto-mma.com/fighters/?id=1488,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
545,丸井 憲一郎,Kenichiro Marui,Clube de Jiu-jitsu,バンタム級 [ -61.2 Kg ]B,2011-08-06,https://www.shooto-mma.com/fighters/?id=545,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kenichiro-marui,,,
1553,丸山 帆波,HONAMI MARUYAMA,リバーサルジム横浜グランドスラム,アマチュア修斗B,2023-04-09,https://www.shooto-mma.com/fighters/?id=1553,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",honami-maruyama,,,
1444,丸山 大輝,DAIKI MARUYAMA,マルスジム,ストロー級 [ -52.2 Kg ]B,2022-06-05,https://www.shooto-mma.com/fighters/?id=1444,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",daiki-maruyama,,,
2058,マーウィン キランテ,,Sprawl MMA Fitness Gym,バンタム級 [ -61.2 Kg ]B,2026-07-13,https://www.shooto-mma.com/fighters/?id=2058,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
1169,マーカス ヘルド,MARKUS HELD,GERMAN TOP TEAM,フェザー級 [ -65.8 Kg ]B,2019-11-24,https://www.shooto-mma.com/fighters/?id=1169,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",markus-held,,,
634,三浦 殺気,Korosuke Miura,,フライ級 [ -56.7 Kg ]B,2011-04-10,https://www.shooto-mma.com/fighters/?id=634,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",korosuke-miura,,,
698,三浦 忍,Shinobu Miura,和術慧舟會タイガープレイス,ライト級 [ -70.3 Kg ]B,2009-09-04,https://www.shooto-mma.com/fighters/?id=698,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",shinobu-miura,,,
310,三上 譲治,Joji Mikami,修斗GYM東京,フェザー級 [ -65.8 Kg ]B,2017-12-17,https://www.shooto-mma.com/fighters/?id=310,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",joji-mikami,,,
610,海鬼袈侍鬼,Mikikajiki,相補体術,バンタム級 [ -61.2 Kg ]B,2014-03-09,https://www.shooto-mma.com/fighters/?id=610,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",mikikajiki,,,
409,御子柴 直司,Naoji Mikoshiba,国際空手道連盟 極真会館,ウェルター級 [ -77.1 Kg ]B,2010-05-16,https://www.shooto-mma.com/fighters/?id=409,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",naoji-mikoshiba,,,
1032,水島 宏,Hiroshi Mizushima,roots,バンタム級 [ -61.2 Kg ]B,2019-12-22,https://www.shooto-mma.com/fighters/?id=1032,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hiroshi-mizushima,,,
157,水野 稜,Ryo Mizuno,roots,フライ級 [ -56.7 Kg ]B,2015-09-13,https://www.shooto-mma.com/fighters/?id=157,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ryo-mizuno,,,
1250,水野 怜,REI MIZUNO,roots,ウェルター級 [ -77.1 Kg ]B,2019-12-22,https://www.shooto-mma.com/fighters/?id=1250,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",rei-mizuno,,,
311,溝口 直右,Naosuke Mizoguchi,誠流会,フェザー級 [ -65.8 Kg ]B,2016-09-04,https://www.shooto-mma.com/fighters/?id=311,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",naosuke-mizoguchi,,,
83,三谷 敏生,Toshio Mitani,総合格闘技道場コブラ会,ストロー級 [ -52.2 Kg ]B,2011-09-04,https://www.shooto-mma.com/fighters/?id=83,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",toshio-mitani,,,
861,御剣 おかぱー,Okapa Mitsurugi,総斗會三村道場,バンタム級 [ -61.2 Kg ]B,2012-12-09,https://www.shooto-mma.com/fighters/?id=861,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",okapa-mitsurugi,,,
1113,未定,Mitei,,ストロー級 [ -52.2 Kg ]B,,https://www.shooto-mma.com/fighters/?id=1113,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",mitei,,,
1886,翠川 百華,MOMOKA MIDORIKAWA,TRIBE TOKYO M.M.A,女子アトム級 [ -47.6 Kg ]B,2026-01-18,https://www.shooto-mma.com/fighters/?id=1886,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",momoka-midorikawa,,,
1127,南出 剛,Go Minamide,創道塾,バンタム級 [ -61.2 Kg ]B,2020-07-12,https://www.shooto-mma.com/fighters/?id=1127,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",go-minamide,,,
1264,峯 望実,NOZOMI MINE,TEAM SMOKER,ライト級 [ -70.3 Kg ]B,2020-01-19,https://www.shooto-mma.com/fighters/?id=1264,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",nozomi-mine,,,
84,箕輪 ひろば,Hiroba Minowa,総合格闘技道場STF,ストロー級 [ -52.2 Kg ]B,2020-01-26,https://www.shooto-mma.com/fighters/?id=84,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hiroba-minowa,minowa-hiroba,,
1280,三村 結希,YUKI MIMURA,心技館,キッズ・ジュニア修斗B,,https://www.shooto-mma.com/fighters/?id=1280,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuki-mimura,,,
1281,宮城 壮一朗,SOUICHIRO MIYAGI,Freedom@oz,キッズ・ジュニア修斗B,,https://www.shooto-mma.com/fighters/?id=1281,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",souichiro-miyagi,,,
955,宮城 友一,Yuichi Miyagi,キックボクシングDROP,バンタム級 [ -61.2 Kg ]B,2026-02-18,https://www.shooto-mma.com/fighters/?id=955,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuichi-miyagi,,,
1970,ミヤギン,MIYAGIN,team Bonds,ヘビー級 [ -120.2 Kg ]B,2026-05-31,https://www.shooto-mma.com/fighters/?id=1970,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",miyagin,,,
1487,宮口 浩徳,HIRONORI MIYAGUCHI,マスタージャパン東京,ウェルター級 [ -77.1 Kg ]B,2022-10-15,https://www.shooto-mma.com/fighters/?id=1487,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hironori-miyaguchi,,,
1013,三宅 力,Riki Miyake,,ライト級 [ -70.3 Kg ]B,2001-02-18,https://www.shooto-mma.com/fighters/?id=1013,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",riki-miyake,,,
1357,宮澤 ゴリラ 和郎,MIYAZAWA KAZUO,飛翔塾,バンタム級 [ -61.2 Kg ]B,2025-08-31,https://www.shooto-mma.com/fighters/?id=1357,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",miyazawa-kazuo,,,
1106,宮崎 清孝,Kiyotaka Miyazaki,有永道場 Team Resolve,フェザー級 [ -65.8 Kg ]B,2022-12-04,https://www.shooto-mma.com/fighters/?id=1106,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kiyotaka-miyazaki,,,
1242,宮路 智之,MOTOSHI MIYAJI,THE BLACKBELT JAPAN,ライト級 [ -70.3 Kg ]B,2026-03-30,https://www.shooto-mma.com/fighters/?id=1242,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",motoshi-miyaji,,,
891,宮本 直哉,Naoya Miyamoto,,フェザー級 [ -65.8 Kg ]B,2002-04-21,https://www.shooto-mma.com/fighters/?id=891,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",naoya-miyamoto,,,
1639,MIYU,MIYU,DFC Team LEOS,女子B,2023-12-02,https://www.shooto-mma.com/fighters/?id=1639,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",miyu,,,
1251,三好 涼太,RYOTA MIYOSHI,総合格闘技道場CROWN,バンタム級 [ -61.2 Kg ]B,2019-12-22,https://www.shooto-mma.com/fighters/?id=1251,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ryota-miyoshi,,,
1120,ムテカツ,Mutekatsu,総合格闘技ゴンズジム,フェザー級 [ -65.8 Kg ]B,2025-09-07,https://www.shooto-mma.com/fighters/?id=1120,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",mutekatsu,,,
1121,ムテカツ２,Mutekatsu２,総合格闘技ゴンズジム,フェザー級 [ -65.8 Kg ]B,,https://www.shooto-mma.com/fighters/?id=1121,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",mutekatsu２,,,
495,村井 Q太郎 貴史,Takashi Murai,毛利道場,ストロー級 [ -52.2 Kg ]B,2013-06-02,https://www.shooto-mma.com/fighters/?id=495,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",takashi-murai,,,
1354,村岡 倫行,MURAOKA,トライデントジム,ライト級 [ -70.3 Kg ]B,2021-10-02,https://www.shooto-mma.com/fighters/?id=1354,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",muraoka,,,
312,村田 俊,Shun Murata,ノースキングスジム,フェザー級 [ -65.8 Kg ]B,2016-10-29,https://www.shooto-mma.com/fighters/?id=312,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",shun-murata,,,
573,村田 崇,So Murata,修斗GYMS直心会,フェザー級 [ -65.8 Kg ]B,2016-06-19,https://www.shooto-mma.com/fighters/?id=573,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",so-murata,,,
666,村田 敏,Satoshi Murata,ノースキングスジム,フェザー級 [ -65.8 Kg ]B,2013-07-28,https://www.shooto-mma.com/fighters/?id=666,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",satoshi-murata,,,
866,村津 孝徳,Takanori Muratsu,ライジングサン,フェザー級 [ -65.8 Kg ]B,2018-05-13,https://www.shooto-mma.com/fighters/?id=866,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",takanori-muratsu,,,
562,村松 駿,Shun Muramatsu,MMA修斗ジムBLOWS,ライト級 [ -70.3 Kg ]B,2013-08-01,https://www.shooto-mma.com/fighters/?id=562,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",shun-muramatsu,,,
1328,村山 大介,DAISUKE MURAYAMA,マスタージャパン,フェザー級 [ -65.8 Kg ]B,2021-07-25,https://www.shooto-mma.com/fighters/?id=1328,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",daisuke-murayama,,,
870,村山 英慈,Eiji Murayama,シューティングジム八景,フェザー級 [ -65.8 Kg ]B,2004-03-22,https://www.shooto-mma.com/fighters/?id=870,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",eiji-murayama,,,
1983,ムン スンス,,YOUNG GYM,フライ級 [ -56.7 Kg ]B,2026-05-24,https://www.shooto-mma.com/fighters/?id=1983,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
1420,メイヘム 和成,MAYHEM KAZUNARI,パラエストラ小岩,フェザー級 [ -65.8 Kg ]B,2024-09-01,https://www.shooto-mma.com/fighters/?id=1420,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",mayhem-kazunari,,,
86,望月 アツシ,Atsushi Mochizuki,パラエストラ札幌,ストロー級 [ -52.2 Kg ]B,2011-10-16,https://www.shooto-mma.com/fighters/?id=86,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",atsushi-mochizuki,,,
1424,望月 陽円,,RISING SUN,バンタム級 [ -61.2 Kg ]B,,https://www.shooto-mma.com/fighters/?id=1424,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
440,茂木 康子,Yasuko Motegi,ストライプル,ストロー級 [ -52.2 Kg ]B,,https://www.shooto-mma.com/fighters/?id=440,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yasuko-motegi,,,
